name,review_text,review_rating
DUCK DOWN BAR,Duckdown is a very nice place if you need to sing along on the weekend. Beautiful crowd and nice music.,5
DUCK DOWN BAR,twas fun and exciting! Met new friends along the way. She was a cutie with an easy going personality. Hope to meet her again in the next visit.,5
DUCK DOWN BAR,Must visit bar in jakarta!,5
DUCK DOWN BAR,"nice bartenders, the playlist song is Rock and etc",5
DUCK DOWN BAR,"Nice place to meet new people
Staff is friendly
Cool place",5
DUCK DOWN BAR,Best sing along bar 🍺🍻,5
DUCK DOWN BAR,TEMPAT TERFAV & TERPW DI JAKARTA,5
DUCK DOWN BAR,Tyghfi,3
DUCK DOWN BAR,Currently closed on ramadhan bcs of renovation yooo,5
DUCK DOWN BAR,Nice place to hangout,5
DUCK DOWN BAR,Kamis = Karaoke,5
DUCK DOWN BAR,"Trully the best F'ing bar in town.Many thanks to you floks,was one hell of a night.Long live Duck Down",5
DUCK DOWN BAR,Good crowd,5
DUCK DOWN BAR,"love the vibes, bar area are very nice!!",5
DUCK DOWN BAR,Best bar in town,5
DUCK DOWN BAR,"Underground Bar, good alternative and rock music, good ambiance",5
DUCK DOWN BAR,"one of the hittest bar in town. small but cozy. music is not so good nor recent, but the crowd...damn great. visited on friday night and the music was 90s, 00s, and 10s, everybody sang along. nice waiters too, very helpful.",5
DUCK DOWN BAR,"Man cave in jakarta, plays rock music through the night. Unfortunately theres no event when i came here.",5
DUCK DOWN BAR,"cozy places, so many crowd",5
DUCK DOWN BAR,"Nice and cozy bar, not too crowded",4
DUCK DOWN BAR,Asik buat mabuk2an,5
DUCK DOWN BAR,"My first time there
Had a good night",4
DUCK DOWN BAR,Bar rata2 aja tempatnya sempit tapi playlistnya lumayan enak lagu2 selatan bgt,3
DUCK DOWN BAR,place to go when i got stress,5
DUCK DOWN BAR,Crowded but enjoyable. Time of arrival recomendation at 7-8 pm. Reservations in advance is highly recommended,5
DUCK DOWN BAR,Rekomendt buat nge Bir,4
DUCK DOWN BAR,"seru sih walaupun padat, dan agk sedikit pricey. overall bagus kok, bakal sering main kesini lagi",5
DUCK DOWN BAR,The place and crowd are cool but the drink order procedure doesn't make sense and is also not convenient at all! You have to walk to the front and wait in uncertain line for your drink and there's a significant distance so lack of communication affects the time. So maybe management should plan a better efficient procedure.,3
DUCK DOWN BAR,Mantap,5
DUCK DOWN BAR,I call it as a sanctuary. An escape place to relieve the stress away. This bar always has the ambience that I’m looking for. I used to go to this bar alone yet I always make friends afterwards. The bartenders are always friendly and they have best liquor recommendation based on your personal preferences ❤️,5
DUCK DOWN BAR,Ehmm sesakk,5
DUCK DOWN BAR,Drankjes zijn goed. Alleen jammer van de onverwachte kosten.,3
DUCK DOWN BAR,sabi tempatnya,5
DUCK DOWN BAR,Sangat cocok untuk bersenang senang dan melepaskan pikiran steres,5
DUCK DOWN BAR,"If you want have a fun evening at an underground bar, this is the place to be.
The day I went there, there was a DJ playing- was good music.
The place is not for a non-smoker. It's a closed underground bar where everyone smokes so for people who don't smoke it might very difficult.",5
DUCK DOWN BAR,"Tempatnya di gunawarman , cmn agak kecil logo nua dari luar , buat karokean crowded here pesen beer doank 1 pitcher h3h3",5
DUCK DOWN BAR,"So basicly you have to order first , its like one person one drink for entering. Bintang will cost you 115K IDR(95K +tax 9.5K+pb1 10.450). The staff was hurry-ing me to order without even a chance to see the menu & They will hold your every bottle that you have, name it your thumbler, lock and lock, aqua, except laptop and any other electronic device. Motorcycle park available. Car park by vallet.",3
DUCK DOWN BAR,"The place is too tide once its crowded... Selected of music too idealis
So hard to reach the toilet",2
DUCK DOWN BAR,"One of not so many bars or clubs that doesn't play EDM or any other kind of music that you'd normally found in other bars/clubs. Instead they played rock, alternative, or other rock genres. They also host some of the coolest partys and karaoke nights. The atmosfer in Duck Down is pretty wild, sticker bombed wall, people writings on their toilet walls and random places around the vicinity. The pricing is quite decent and their selection of beverages is spot on. Since Duck Down is the one of the hippest place in Jakarta, expect the place to be fully packed in pretty much any day of the week.",5
DUCK DOWN BAR,Good vibes,5
DUCK DOWN BAR,The best bar in town,5
DUCK DOWN BAR,Go to place for karaoke and have a good time,5
DUCK DOWN BAR,Decent bar with a great drink. Love the vibes here and the bartender is friendly. Location is on gunawarman street. Come here with special lady so I may be subjective hahaa. Gonna back again someday try other drink. Thanks for the service. I hope there are more chair for the side bar. The music was loud so not a great place for lots of chat.,5
DUCK DOWN BAR,I loved it. The space is not enough but really it's nice to have a drink with your love there.,4
DUCK DOWN BAR,"Cozy place, cheap alcohol, 90's and 80's rock music but very crowded in times. Definitely a must for chilling in weekend basis.",5
DUCK DOWN BAR,Good food …  very average service  … crowded …. More service staff will help.,3
DUCK DOWN BAR,"Worst service ever, bartenders have the worst attitude",1
DUCK DOWN BAR,Im very disappointed with their service. the bartender has a bad attitude,1
DUCK DOWN BAR,joss buat yg suntuk sama aktivitas harian bisa melepas penat!,5
DUCK DOWN BAR,Best bar in town!!,5
DUCK DOWN BAR,Fun,5
DUCK DOWN BAR,Bit crowded should hv limit their cust.,4
DUCK DOWN BAR,"This bar is actually fulfill all the checklist of my kind of bar: hidden underground, dark, eclectic, unglamorous, small, rock n roll music. Hence this is my favorite dive bar in Jkt by far, reminds me of the time I spent in NYC dive bars when I was young(er).

The only downsides… it is overcrowded on weekends, too much smokes (poor air circulation system), and recently the crowd is too young (bocil SMA). Not as good as before.

But overall I love this place. Rock on!",4
DUCK DOWN BAR,Seru tempatnya tp overcrowded..hrsnya ttp ada capacity max spy yg di dalem ttp bisa nikmatin..,4
DUCK DOWN BAR,Uppity wannabe socialite bar that doesn't take gopay or OVO.,1
DUCK DOWN BAR,D best bar,5
DUCK DOWN BAR,cheap drinks and great music set list,5
DUCK DOWN BAR,Place is good. Clean bathroom. Good bar. But many times it was too crowded because the place is not large enough. But idk maybe this is their selling point. Always enjoy my time there though.,4
DUCK DOWN BAR,Good,5
DUCK DOWN BAR,One of the best dive bar in Jakarta. Great ambience and crowd. Good place to hang out and sing along to the music since the dj played a good playlist. Came here for the live karaoke session on thursday night. And also rock alternative music on wednesday night. Played guilty pleasure songs sometimes. Located in the basement. Provided a valet service,5
DUCK DOWN BAR,"Letaknya di basement bawah wachuwant. Terlalu banyak asap rokok

Ada DJ nya dan lagunya semi rock gitu x ya yang bikin orang2 lebih semangat buat sing along dan dance.

Terlalu full d dalam sehingga mau lewat ataupun gerak juga sulit.",4
DUCK DOWN BAR,"Ada waitress yg perempuan, bulu mata panjang, body shamming ke saya dan dorong dorong saya, selebihnya kereennnn!!",3
DUCK DOWN BAR,Mantapop,5
DUCK DOWN BAR,"If it is your first time here, the place is quite hidden, it is located in the basement. On the weekend, it's packed, mostly teenagers. The bar brands itself as a rock and roll themed bar yet not exclusively playing rock music all the time, occasional oldies pop tunes are being played as well. There are a variety of choices for drinks with south jakartans price (i.e. 80k ish for small local beer) but limited choices of food.
It's a small space and the staff are quite pushy to ask you to buy drinks which makes me quite uncomfortable.",3
DUCK DOWN BAR,"Love to come here on Wednesday and Thursday night, the crowd and drinks are nice. But last week on synchronize pre event I ordered vodka cranberry and was too drunk to ask for my change, unfortunately the barista also forgot it. Great karaoke playlist after all.",4
DUCK DOWN BAR,Nice playlist,5
DUCK DOWN BAR,"Great place, great beverages, great ambiance, great crowd. You can sing along with a good playlist, different days different genres/themes. What else you wanna know? Just experience it by yourself. Sorry I don't have any photos cause I enjoyed my timeeeeee",5
DUCK DOWN BAR,"Nice ""rock"" bar 👍👍👍
Nice sound and nice drink...
Love the whiskey sour *gakkalengkaleng 😉",5
DUCK DOWN BAR,"What a Super cool place! One of a kind Bar venue in Jakarta. Love the ambience, great hot dog too! Definitely will come back again and again..",5
DUCK DOWN BAR,Bar dengan referensi musik aneka genre,4
DUCK DOWN BAR,Riot karaoke! Super chaos! Super fun!,5
DUCK DOWN BAR,"nice playlist
such a fun place",5
DUCK DOWN BAR,"Packed af on tgif, cant even move bruv. Music choice kinda different tho",5
DUCK DOWN BAR,"One of the nicest bar in South Jakarta for me. Musik-musik rock cadas yang singable. Band regulerannya keren banget, vokalisnya bisa ngerap, suara melengking dan ngescream. Minumannya oke, ada yang ori buatan Indonesia. Lagernya juga enak. Waffle friesnya oke banget. Price range 65k - 2jutaan untuk minuman. Open table 1 juta. Atmospherenya oke banget, nuansa Western khususnya American. Very recommended!",5
DUCK DOWN BAR,"The crowd and ambience were good. They provided rock and alternative music. But for some people, it might be bothering because it feels like a ""teenage"" bar. Also, the waiters and bartender service was bad. They  should give training to staff to be more supple.",3
DUCK DOWN BAR,dope af,5
DUCK DOWN BAR,"Top, tapi sempit ya hihi",5
DUCK DOWN BAR,"dj played raw anthem rock music , very affordable among other similar place.",5
DUCK DOWN BAR,feels old here.,5
DUCK DOWN BAR,Nyaris sempurna nih tempatnya... Sayang ajah lagi Covid... Klo nggak mah gw yakin bakal selalu ramai... 👏👏👏 Harga minumannya juga yaaa relatif lah utk kelas Selatan Jakarya...,4
DUCK DOWN BAR,Prepare for valet parking,4
DUCK DOWN BAR,"Good dive bar around Jakarta area which provide rock and alternatives music. Came here always for karaoke night, love the ambience, place quite small so be ready for the crowd.

Average prices for alchohol, great beers and shots! Will be back again for sure.",5
DUCK DOWN BAR,Tolong ditingkatkan lagi cara komunikasi pegawai nya dengan customer. Termasuk mendengar orderan dengan seksama! Kecewa.,1
DUCK DOWN BAR,Best rock bar in town,5
DUCK DOWN BAR,"Always been my fave bar, all the playlists never disappoints me.",5
DUCK DOWN BAR,"Pertama kali kesini, ketagihan",5
DUCK DOWN BAR,"Prokes covid tidak dijalankan, terlalu penuh untuk ""basement bar"" yang tidak terlalu besar",2
DUCK DOWN BAR,"A fun bar with a great hard rock vibe :) no photos allowed inside, though :)",5
DUCK DOWN BAR,"Honestly there are many bar in Jakarta. but most of bar are similar with each other, not many difference.... but here is different. first of all, they are playing music of Rock. and the interior is inspiring me american bar watched in the movie.
I loved music at the bar. from 90's rock to metal rock. it's really nice place to go alone and enjoy the bar with beer.
bar is at the lower ground floor, and the gate is not easy to find out from outside. just follow the people go, will lead you here.",5
DUCK DOWN BAR,Mantep,5
DUCK DOWN BAR,i like,5
DUCK DOWN BAR,Love it,5
DUCK DOWN BAR,👍,5
